Timestamp,Value,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,Class
80378.88889,7.352,-10.28790861,65,4.056018852,0.017051841,0.147465466,-0.153474944,0.109090119,-0.008581184,0.369647585,-0.222387663,,-211,0
51392.22222,0.8,-475,0.695832137,-4.600088828,0.005424221,-0.056712048,0.532024381,0.272176669,-0.00826124,0.055609819,0.521644351,-17,,0
126532.2222,3.08,6.729027699,0.575746868,23.00251467,0.023393709,0.931676953,,-1.287743753,0.104361836,-0.061480965,-0.052941224,0.350134085,-298,0
48814.44444,55.184,-3.830991289,0.227431988,11.55365722,0.071347161,0.109088662,-1.800173479,0.042972786,-0.024030585,0.130569306,1.71087535,0.04995162,58,0
172485.5556,11.192,12.27309296,,-2.264201892,0.012105592,0.462331948,-4.162383228,84,,0.039745197,-0.64756225,-0.344466406,-1051,0
132288.8889,84.464,7.861146661,-0.390837467,11.24211545,0.010113476,-0.000328614,1.414218051,0.01870343,-0.018996156,-0.176437543,-0.025195964,0.171968622,0.774662861,0
76441.11111,0.8,,-0.276075912,-11.18011846,-0.019288978,0.459502723,1.006864047,0.141725226,0.028997985,0.276417037,-41,-0.023027136,6,0
167748.8889,23.832,-11.71398722,-1.24723923,0.003647389,-0.069029001,0.213945963,-3.296449051,-0.221743357,0.049704532,0.232061423,-0.048369974,0.14922105,-1.07521207,0
77562.22222,15.184,-57,0.457214421,-49,-0.075877373,0.127901623,0.341845784,-0.182783382,0.047960933,-0.42666581,0.304930182,0.359856681,-0.386043711,0
71588.88889,668,-0.547633264,0.096984524,18.17930432,-0.010250663,-1.096207249,-1.735684896,-0.661643317,0.073014768,-0.082732672,0.677413652,-0.411862144,,0
84645.55556,20,-2.351758939,-0.227745214,2.193393405,-0.031266902,0.324764594,-0.813742529,-0.010644763,,-0.28401991,1.220614584,0.212241872,0.160555322,0
106398.8889,116.504,159,,-380,0.045036615,-0.102508095,-1.237012231,0.094528548,,-0.06083541,1.649329857,0.178825105,0.701503758,0
129684.4444,3.12,-6.844659127,0.710560792,-1.286189167,0.014571234,,,0.169066827,0.047096819,0.000384196,-0.210568072,1400,0.482828054,0
50305.55556,88.456,,-0.252331933,7.140058445,-0.028959361,0.308182294,0.647057882,-0.036710405,0.004255362,0.10489791,-0.378548477,0.163913525,0.366013611,0
49632.22222,31.192,-2.937992931,0.348489456,-4.575149421,0.011301035,0.467342086,-1.651738349,0.389138634,0.017605459,-0.236554049,0.883179157,-0.578184532,-473,0
29613.33333,1397.44,,-0.136161637,-0.770236563,-0.012646679,-1.569792639,-0.441835306,-1.781717616,-0.018903411,-0.109025721,-0.125208133,-300,1.099474903,0
22051.11111,9.48,-4.129926401,0.200460452,6.331118632,-0.015800877,-0.112660277,,0.10406362,-0.090082899,-0.182503072,0.34844763,0.054724488,1.063956114,0
84613.33333,17.56,-1.382228732,0.05443964,-0.708645906,-0.013414858,0.270239855,0.871113025,-0.015056753,0.009248234,-0.228969892,0.385416718,0.0484667,-0.440714943,0
81515.55556,4.976,-200,0.037768114,-57,0.013284786,0.441307485,0.640438061,0.241797772,-0.009386153,0.135375563,-0.08034344,0.124812136,,0
139480,0.8,,0.152758232,40.4737368,0.049316853,-0.257230228,-1.925910386,0.425600955,-0.028793991,0.317435738,-90,0.190766238,-0.033411317,0
40405.55556,43.96,-13.08519871,0.519085819,-29.16797517,0.00070649,-0.087987134,191,-0.29333694,0.055591199,-0.247291107,-0.055821349,0.577861844,0.213743714,0
40175.55556,20.136,-7.526344317,-0.143728358,1.32262159,-0.02316094,0.202555983,-0.142172632,0.013590742,0.001555974,-0.006804926,0.012560815,-394,0.868543981,0
21462.22222,14.592,-347,-0.84195405,-6.411689905,0.007319686,0.225866116,-1.644693549,-0.014233696,-0.078484681,-0.610478129,-0.227504597,0.177920778,-0.712298937,0
121921.1111,121.376,-0.586680276,-1.091013935,-20.09509002,0.083105461,-0.008586151,-31,,-0.077922282,-0.355190196,,0.131831186,0.066968875,0
151555.5556,24.536,-2.015388183,-0.120911565,9.218404785,-0.023929115,0.26795449,0.396801366,,-0.031918064,0.047391424,0.367889757,0.108400554,,0
84988.88889,4,-3.363884329,-0.352982329,7.265157048,0.004201182,0.026020522,-0.460151697,0.075658769,0.002680932,-0.083166767,-0.048270018,0.123142624,0.442824972,0
26804.44444,0.136,-7.052856079,,14.71063615,-0.013274133,0.453280312,-0.181525758,,-0.065360282,-0.63179986,-0.070388159,0.181587443,-0.17317862,0
97198.88889,1.032,88,-0.106073021,3.237406061,-0.002541894,,1.426237275,0.077136354,,-0.288921265,,-0.239514054,-0.302942977,0
78695.55556,0.712,-380,0.11152752,-99,-0.006951478,0.263048205,-0.496248843,-0.071057358,0.000767128,-0.164636942,1.275904355,-0.292209673,-0.28637267,0
89667.77778,3.96,-6.020577367,-0.178687825,1.584943953,-0.031717043,0.219999672,0.483364398,-0.123545812,-30,0.102249018,-0.005105783,-259,0.525411395,0
56850,12,-4.035339558,0.423290686,7.448498025,0.017642938,-303,-1.360828559,,-0.003728922,0.029986972,0.932933376,-407,,0
94593.33333,20.664,-136,-0.088298862,2.547872326,-0.01531569,,,0.120195565,-0.013576398,-0.053541143,-0.421381085,-0.124992792,,0
62081.11111,35.488,-1.521280655,,14.81966509,-0.063473941,-0.22705829,2.772448498,-0.293317203,-0.058923493,-0.147472175,-0.579910455,-20,0.713606531,0
55087.77778,0.792,9.537637907,-0.44074732,,0.008089317,0.512961929,2.212893856,-0.019008826,0.173816525,-0.113524172,-0.200271643,0.015271985,0.663696611,0
84302.22222,144.512,-0.594613563,0.385151773,-10.76694942,0.021229388,0.321901027,-184,0.057037293,-0.056836785,0.195246177,0.28486824,1177,-1.082908599,0
65008.88889,127.328,-109,0.251382201,25.46128192,0.025626345,-0.2558241,-1.809403175,-0.043902841,-0.016631703,-0.029763288,0.923117596,,,0
181324.4444,8.816,8.418713481,,-28.8041886,0.052790783,0.262708494,0.28257465,0.146925561,0.11147596,0.366349138,0.790340988,-0.52557606,0.502683625,0
63926.66667,7.992,-11.12884119,-0.341936092,10.28698075,-0.021467055,0.120221794,,,-210,-0.006974915,-0.08772307,0.201394312,0.474157072,0
68061.11111,94.432,-8.777851224,0.310745398,-11.25441885,0.007538296,-0.036863909,-0.035460208,0.110716031,0.019590723,0.131058372,-0.071235009,0.047927521,-1.109240455,0
181188.8889,27.216,5.282683856,0.3161676,7.881068396,0.002724136,0.26485739,-170,,-296,0.254469697,-0.57410469,0.304038444,,0
164010,30.04,8.147426452,-0.326897456,6.470766479,-0.006950829,0.022271278,0.810790513,0.11117571,-375,0.045753828,0.369759757,0.174957397,0.753933408,0
64712.22222,12,-4.660846403,42,7.230662331,0.050024172,-0.04026383,-0.133923556,0.207418272,-0.01123935,0.046367617,0.31499648,0.136945841,0.563670927,0
55318.88889,29.92,-2.979524968,0.527380427,-19.81140563,-0.045818216,-48,-184,-0.086575098,0.043974679,-0.103292658,1.278347249,0.214882027,0.28753673,0
152581.1111,784.928,9.354620216,0.30397218,-1.867066999,-0.015808362,0.248811416,-2.915088894,0.376907499,0.022842855,-0.405053499,0.821301511,-0.135796427,0.125507067,0
151901.1111,0.712,0.636111264,0.226369864,-1.948612222,-0.009159784,0.228115982,0.559867974,-0.004365334,0.001428395,-0.128733126,-369,-0.29666792,,0
62274.44444,25.912,0.334481265,-0.041901102,4.242238542,-0.05406744,0.162551893,-4.859750547,0.01285692,-0.006779356,0.018478179,-120,,0.684801481,0
91203.33333,0.8,8.276773888,-0.24969737,,-0.007653241,0.980336259,,-0.627216209,-0.06042207,0.215548509,0.170878838,-159,0.522318154,0
168375.5556,71.992,5.445746729,-0.128230585,2.319235575,-0.001734989,-0.085986348,1.418848749,0.020618463,,-0.053451336,0.003845294,-0.297027351,-0.294069313,0
40932.22222,39.336,183,-104,7.416057059,0.012638915,,0.277068776,0.12875947,0.008642315,-0.176501961,-0.007622413,0.008003352,0.306221612,0
73304.44444,1.432,0.528651591,,-6.49324651,-0.088589985,-0.119749589,78,-391,0.0018048,-0.187362855,0.426515693,,-0.731140927,0
145491.1111,136.48,-8.655875005,-0.252670277,-4.956054449,0.003156039,-0.381280888,1.005728977,-0.381861929,-0.009547754,0.161404706,-0.02385618,0.375694334,0.809746852,0
191552.2222,30.4,-6.466891872,0.179255146,18.02911905,-0.088540528,-0.199013598,-0.084295435,-0.024919268,0.050394173,-0.285210652,-46,0.357999297,0.018985947,0
3957.777778,11.992,,,-1.017421546,0.015486734,0.076490696,,0.027678801,-57,-0.257551838,0.886921773,0.109893619,0.318666514,0
142576.6667,1.584,6.346854505,-0.076089749,-2.041960052,-0.015046724,-0.043967185,1.15695288,-177,-0.028333392,0.263204877,0.595677653,-0.388964914,-0.367928231,0
201.1111111,254.8,,-0.258345441,26.03170509,0.034198488,0.040474026,-2.96569836,-334,0.013393346,0.065544518,0.924665566,0.177922342,0.672868931,0
165386.6667,39.92,-3.643123125,0.462784792,-25.94859696,-0.020838506,-0.060699157,,-388,0.115751216,0.15628288,0.484735977,16,53,0
150030,8,5.019488075,-0.21542543,12.17534058,-0.115449872,0.352084592,0.510827293,-0.129513523,0.010927605,0.027775279,-0.317224241,0.273621564,-1.581452434,0
79637.77778,69.6,-2.002418831,-0.63472485,-13.64185077,0.025807662,0.07530141,0.009710104,-0.029374172,-0.022989218,-0.069006309,,0.070095615,-0.095080915,0
123908.8889,16,0.613202157,-0.555892713,-11.39727892,0.100773874,0.236678961,,0.535123267,-0.039929562,-0.300360768,1.053573845,0.458800371,0.33163271,0
158275.5556,7.992,,0.098386735,-7.287805992,-0.023241403,0.047611513,-0.872163336,0.128599584,28,0.161033704,0.983909141,,0.009404106,0
84015.55556,28,-7.383205847,0.551313401,-1.324947211,-0.022612777,0.02779349,-174,,0.024930787,-0.108578467,0.951359024,0.082587755,1.129599895,0
178580,120.76,4.33185534,-0.263800791,-11.21374923,-0.00565055,-0.141009653,-1.175685673,-0.088061124,0.001350498,-0.271085928,0.385663931,-0.253173042,,0
129233.3333,6.32,5.186409818,0.208428965,-214,0.015796518,0.201822269,1.905676751,,-0.045094024,-0.042080832,0.014679692,0.182747606,-0.300518024,0
185750,11.528,50,-1.167477828,7.246668084,-0.063951049,0.720878531,-0.956674826,0.298883737,-0.057908449,-0.075613659,-0.061954714,-0.060643958,-0.513262565,0
129547.7778,1.432,,-0.089246536,-1.694933601,-0.015767197,-398,1.258020159,-30,-0.038702455,0.252947148,-0.044507363,,-0.27159724,0
181280,1.208,-13.54520914,-0.905274371,11.40094403,-0.009052178,-81,,-0.711879114,0.086083133,0.055538945,0.832586381,0.219080887,-0.5032689,0
44822.22222,24,-6.820282426,-0.712549677,-3.854308997,0.026412481,0.002709444,-1.320192295,0.084328436,0.011376527,0.123234949,0.004696801,-0.076499991,0.12337466,0
150754.4444,19.992,3.726850114,-0.094118449,-2.418481204,-0.000401123,-0.018864962,1.561184759,0.093691653,-0.020960504,-0.054474937,0.037669204,-0.504201911,1.36067877,0
133222.2222,5.344,6.355409002,,0.46998565,0.012314889,-156,170,0.172254457,0.064334963,0.234064698,0.122056268,0.027046004,0.945694677,0
142378.8889,16.232,10.90548356,0.109172882,-7.746257241,-0.001934115,,,63,-0.0193557,0.140543535,0.014117968,0.428911352,0.366331388,0
138455.5556,2.064,3.278386276,0.186823693,-7.321615715,0.001741381,0.250248022,0.511063936,0.011170983,0.048739143,0.155961536,0.147210966,-0.420199269,-0.248156428,0
158552.2222,223.768,-6.427470726,0.104993936,-194,0.017600155,,-0.938368513,-0.410288367,-0.017538793,0.401910969,1.103325035,-0.406449036,0.176614996,0
69730,9.848,-3.338787714,,6.742963416,-0.001689623,-0.04011626,-0.103194941,0.089644756,-0.007883946,0.163452195,-0.254555354,0.061889499,,0
40926.66667,12,8.405107668,0.491169694,-15.25100776,-0.038917415,-0.145755329,-3.710615633,-0.098613797,-0.014081624,-0.016358039,,1581,0.107519273,0
78481.11111,4,-13.38296767,-0.322739949,,-0.017061523,0.171224185,-0.657369866,-0.06214849,0.01999259,0.079659016,-0.073330662,0.140219063,0.330853429,0
155180,11.92,10.20443414,-0.059244631,7.688784267,0.000333641,0.01405755,1.514068735,0.144511486,-0.055612266,0.256195877,-0.574254435,0.127905494,0.287919405,0
170658.8889,79.52,-6.962660782,-421,5.189282956,-2.94E-05,-0.2051298,-0.205967204,0.019094799,0.019824096,-0.007848714,-0.640681073,6.68E-05,0.165290737,0
39942.22222,116.8,-3.716225865,-0.146289466,10.95885887,0.000953222,,,0.064075682,-0.015036868,0.241080695,0.272640375,0.318857797,0.54109134,0
39567.77778,37.344,,0.00287169,,0.051345637,-0.143694956,-54,0.264600748,0.060899036,0.062009035,-0.192045245,0.098419153,0.666207287,0
40421.11111,48,53,0.31216822,13.28184849,0.059791554,0.015174122,-2.487278099,0.059836503,0.024199862,-0.019234171,0.906177909,0.112904779,-325,0
35691.11111,7.192,-2.820029494,0.041370603,-4.529768807,0.008059449,0.520059083,1.404592637,-0.30714945,0.035621164,0.025552552,-0.298799664,-0.314945741,-0.01453801,0
57032.22222,3.008,-0.000167834,0.671263293,-13.1364595,0.013272276,0.186612104,-4.128524165,-0.143477763,-0.001377395,0.017357885,-0.988123948,-0.216664453,-414,0
185078.8889,23.392,,,8.677301375,-0.071856247,0.141324916,-270,0.03247717,0.008158715,0.089808911,0.398246473,-0.400394895,0.146934175,0
39567.77778,203.84,0.057882121,0.304346666,7.41248963,0.012524118,-0.426244229,1.328741943,-0.101697773,,-0.242757128,-0.401213062,-0.042350812,,0
28638.88889,111.776,-1.265129723,-0.308287876,-5.016537372,-0.002875194,-0.097605261,-0.066704281,-0.055077732,,0.136429816,-297,-0.087762966,0.46822535,0
90810,107.992,-1.801755012,-0.205446632,-2.967293343,-0.023422289,-0.141521299,0.174289487,-0.027769295,-0.023872233,0.381005741,0.025281512,-0.35647591,,0
79547.77778,31.992,-2.555753992,0.15867654,-239,0.044075116,,-2.10895614,0.070392038,-0.02600498,0.169666038,1.240251568,0.035196097,-2.103057185,0
133944.4444,20.8,-6.317381472,,21.800405,-0.000277871,0.207211014,-359,-0.026425449,-0.014802878,-0.017613057,1.041991223,-0.262048752,1.062341188,0
42426.66667,7.848,-8.695481462,0.05416436,-2.927540136,-0.008195571,0.235276012,0.873221128,-0.152500968,-0.004394242,0.265976156,-0.463307487,-0.211550848,0.010915474,0
90064.44444,1.432,-5.552526313,-0.107185687,-363,-0.037106342,0.238060784,0.026157816,,0.014185777,-0.139977908,0.308934608,-0.13271276,,0
181841.1111,0.8,-10.05198498,0.090726617,1.935149121,-0.028048415,0.184434051,,-442,-0.0163571,0.561603901,0.06730148,-0.200102307,1.023983252,0
47164.44444,158.696,,-0.365200081,-7,-0.028971118,-0.38810243,0.280047838,0.367713251,0.123659192,-0.136064241,-0.065950347,0.225595122,-1.331072152,0
169448.8889,168.448,-2.907253114,0.114951289,-0.09653819,0.015495969,-0.249358702,0.627080592,,0.029881038,-0.146437343,-1.154615976,0.510831539,0.192531959,0
31430,4,-15.10565828,0.103514765,-0.722667051,-0.067050081,-0.116376303,-0.227826959,-0.10265582,0.078248313,0.246288718,-375,0.416934655,-1036,0
147592.2222,40,-2.001517891,-0.128678796,-3.617613323,-0.029379989,-0.310558576,-2.003608201,0.028254699,0.067977758,-0.052850384,-0.184640705,0.300778246,-1.108341206,0
138895.5556,0.712,5.742452899,24,-4.242650813,-0.022098475,-0.071869029,-199,0.181498162,-291,0.494506447,0.38221794,-243,-0.317262273,0
80324.44444,12.696,-3.723464155,0.695827317,12.38907704,0.037177659,-0.233116395,-4.478254667,0.075812448,-143,-0.038241999,-1.000533237,-0.100451831,-1.519352282,0
132615.5556,9.848,10.13969953,-0.248496828,-3.57259411,0.013545461,0.093592537,1.777520668,,0.152053827,-0.083784795,0.127555424,0.150804049,-1.118803964,0
11740,19.6,-3.107921798,-0.080382316,2.544727145,-0.020997753,-0.050732549,0.517553335,0.057701397,-0.082346597,-0.227947194,-0.342578796,,6,0
178173.3333,42.32,,0.590219916,16.94911766,0.023847793,-0.133884222,-1.173894758,-42,0.067966253,-0.202701504,,-0.220045256,-1.752989409,0
147423.3333,8,-0.270760077,0.827141396,-1.912856525,0.012937324,0.157923074,,0.416610246,-0.030877677,0.085493996,,-0.060211374,,0
13770,143.728,5.57179365,-0.87401221,44.52848637,0.025591801,,-0.415745874,0.273273435,0.342694807,-0.189130982,,-0.033076584,0.630762288,1
70270,38.28,,0.196364541,42,-0.01242529,-0.197505763,,-0.043894392,-0.007490964,0.114023889,-0.218184622,,0.439359384,0
131093.3333,1.584,-131,0.21652908,,0.020054608,0.0369887,,-443,0.050578232,0.030298865,-0.352932316,-0.397314266,-0.109119112,0
46213.33333,9.104,-16.56590297,-0.86658689,7.428639854,-0.057482212,0.258732202,-2.096978454,-0.131664006,0.063924294,-0.111620819,-461,0.448205293,-0.742490562,0
39908.88889,0,-5.433978425,,-17.21553797,-0.01790434,-0.19274,-1471,,0.037905366,-0.020467769,-0.426743595,0.401498291,0.069684349,0
96194.44444,1.288,8.472725428,-331,,0.004448368,0.754654458,,-1080,0.001827412,0.429882927,0.483574584,,-0.155292734,0
58117.77778,58.304,,-0.356156547,7.369264347,0.003727097,-0.016196194,-0.21462896,0.030464854,-0.017225068,0.083244113,-0.03546432,0.002827682,0.517653711,0
131606.6667,36.72,-759,0.533187073,2.912114857,0.070609365,-272,-0.284083611,0.131741715,0.037647231,-0.210939069,,-0.020569659,-0.955299545,0
92414.44444,12.336,-5.987708005,-0.131509045,-2.557780219,-0.026198928,0.320935018,-0.976497927,-0.043918303,-0.011378085,-0.33089054,1.270387488,-0.205667171,-340,0
76870,0.712,-7.035521893,0.140552385,-8.504213764,0.032581769,0.319872382,89,0.046216389,0.040009604,-0.154924931,-0.341183337,-0.264330363,0.227344667,0
155496.6667,5.592,-1.416839071,0.156671685,1.709198234,0.003535727,-287,97,-0.000420674,,-0.108202229,-0.05009295,-0.222290941,-0.209257748,0
67946.66667,74.664,0.784769392,-288,,0.027969223,-131,2.022896945,0.156845963,-0.018483989,-0.089847616,-0.742186184,-0.276292241,-1.652594254,0
121142.2222,9.2,1.115393652,0.058876963,1.460826816,-0.000161194,0.29976238,0.93969928,,-246,-0.130847306,-0.077047026,0.278833918,-0.912550504,0
176046.6667,99.936,-188,-320,-5.175050687,-0.00811215,-0.146937844,-0.145733681,-0.078229374,0.015894842,-0.349818866,,-0.275301484,1.031214544,0
97476.66667,6.4,-1538,0.241881715,-489,0.008508899,0.344138275,,0.039358351,-0.00679355,-0.279948815,-0.59918279,-0.190513614,-0.405381412,0
157624.4444,107.904,4.261189464,0.256341371,-18.46115142,-0.052940027,-0.345735233,,-0.157843313,0.027105031,-0.195504448,-0.176410549,-0.240652174,0.937281122,0
82956.66667,7.984,-5.508774177,0.039789489,-3.61350734,0.002211845,0.300384477,0.205211777,0.026021608,-0.043113435,0.11014034,0.015935662,,-0.134664745,0
90798.88889,23.976,,0.185064188,16.58377051,-0.011652645,-0.112174846,,0.024705158,0.020003453,-0.186625498,-142,0.34401247,0.752497815,0
20788.88889,27.992,147,0.683933572,34.03613245,0.027205959,0.114401941,-0.308815877,0.180510422,-0.133474385,-0.125360898,0.658052048,1748,1.104217183,0
71205.55556,363.4,6.018905221,-1.061506879,0.285568391,-0.040465926,0.760346519,-1.681403835,0.016973024,0.01493257,0.042334554,-0.349210998,0.270620744,-0.259737984,0
55837.77778,116.336,-1.231695839,-12,36.87752793,-0.037690227,-0.431170064,0.480590296,0.115595555,0.02762327,-0.030725916,0.444205678,-0.353736982,1.228882847,0
170824.4444,0.712,,-0.057219648,-204,-0.018865975,0.021428111,,0.077431931,0.034148976,0.045542201,-0.088597102,-0.387243117,-0.275211701,0
45820,86.68,-0.905436399,0.159024961,20.85683257,0.016401114,-0.280398173,-121,0.211454091,-0.026073737,0.351372852,0.330486143,,-1.35991713,0
97740,5.928,1.952470549,0.158602078,-7.14816107,0.001166438,0.19772833,0.757597769,-1811,0.031958849,0.311390563,-0.536557398,-0.323930551,-0.139418461,0
51105.55556,25.6,-0.596856967,-0.12020656,-8.007661548,-0.007250402,0.033755419,0.652999041,0.003550234,-0.011187982,-0.093394447,0.440335594,-0.385007476,-0.220831121,0
74163.33333,0.712,-6.777674761,0.041657393,-2.497007573,-0.004040818,,0.898483396,-0.144775063,,-0.208717925,-238,0.152974866,-0.290947682,0
148557.7778,12.808,,0.16590298,0.635887215,-0.010937824,0.32970669,1.021761826,-0.162555524,0.089672117,0.084622321,0.396371022,0.504070687,0.504482245,0
158210,90.792,-1919,-0.992903984,-11.7936761,0.041755019,0.045998728,-0.625423359,56,-0.030777344,0.144513219,-0.600019876,-0.268116653,,0
184855.5556,120.568,,0.275284648,1.173561339,-0.007436617,-81,,-0.06447283,0.001429394,-0.08550431,-78,0.313981502,-0.325143929,0
29488.88889,127.488,-1.614504678,,-1.260066453,0.001324149,0.246239377,-2.242727092,-0.601313499,,0.406404537,0.065675945,0.329135343,0.198372603,0
154798.8889,119.32,-18,-0.058409052,-8.108999403,-0.016232477,,-0.37570788,-0.059584767,-0.011305396,-0.020678736,-0.141065711,-0.264998562,1.075360451,0
81861.11111,40.416,-0.93736667,-0.279382447,-2.831365345,0.016496602,0.010126113,-0.139702879,0.056401444,-358,0.177482343,0.303715321,0.137015163,0.385167384,0
8984.444444,314.784,-3.16070237,-0.150935451,-4.693148773,-0.003586122,-0.380874651,-0.002632029,-0.358367073,-0.056557832,-0.421694772,0.074413431,-0.260190501,,0
41815.55556,19,-6.790405949,-0.133366823,8.987028449,-0.063708992,0.152959006,-196,-0.121659893,0.013760193,0.396471516,,-0.17505187,-0.534571198,0
164236.6667,1.032,9.65109863,-0.027142837,-11.4776986,-0.026087101,0.012320829,0.090256993,0.078083625,0.032686955,0.087772243,0.389506058,,-0.323478219,0
133556.6667,200,-2.047559947,-0.460607781,-2.714008487,0.023897861,-1.015762251,43,-0.590784278,-0.01915549,0.373620741,0.183382371,0.511401575,1.332390992,0
83581.11111,28,-6.314394995,0.062352129,13.52243127,-0.049091002,0.332706136,6,,0.05188498,-0.290541832,-0.490966412,-0.057466037,-1.595429256,0
170800,1341.76,92,-0.201412403,18.45952982,0.038782473,-1.55986844,0.150222046,-1.423550244,-0.058006159,0.062801854,-0.811998473,-0.482574222,-0.715708681,0
41136.66667,2668.8,18.6862932,-0.526477464,-13.32410516,0.012633953,-2.927182535,-1.254271016,-3.471633782,-0.038552269,0.023863978,0.42052692,764,,0
74553.33333,1.848,-57,-0.246287145,1.372250878,-0.01937922,-0.028775044,-0.522506096,-0.14610463,-0.011534639,0.337124719,0.319337535,0.270861602,0.105829804,0
157712.2222,172,2.86744467,-131,-11.86518833,0.017382849,-0.257084127,,-0.043972996,-0.030830974,0.331848643,0.494251323,0.261302905,0.874101127,0
7370,4,-188,-0.383399575,1.031023368,0.030350769,0.144964527,1.463146145,0.060261749,-0.085087736,-0.61974245,-0.835283656,-0.046745375,0.7915857,0
183446.6667,32,-154,0.442641809,7.720708529,-0.003235474,-0.31775633,1.490987082,0.205206682,-0.013352102,-0.048726765,0.027215323,-0.145701985,0.515524131,0
3605.555556,22.752,-5.242807683,-0.147698131,-123,0.050447933,-0.131289189,-2.662999027,0.104962752,-44,0.083029661,0.946393861,0.212392613,,0
169065.5556,63.2,2.988596529,0.381727737,7.668475685,0.011378148,-0.399741328,,0.121284143,0.042403396,-0.365416356,0.064328455,0.08348737,63,0
88448.88889,134.4,-21,0.294374451,2.332764503,0.023378084,-0.434998123,,0.050789488,0.009673852,0.170593342,-0.657809421,0.045414237,0.209370536,0
166321.1111,36.8,,0.752170023,-5.762309702,0.00801107,-0.221429312,0.75017214,0.829956825,0.007501689,0.168321396,0.339594131,,0.228065619,0
127432.2222,16,2.569870667,0.567254557,-2.803258081,-0.004929768,-0.18069646,2.589193772,-0.175750314,-63,-0.022202357,-0.672843904,0.588108536,93,0
140596.6667,0.608,0.267671657,-0.625130047,-10.98702423,0.046746252,0.425433903,-0.133460188,0.082863959,-0.046045027,0.041806897,-0.329608143,0.258530129,-0.054133805,0
90684.44444,325.76,-5.822035231,0.288141474,-5.876943612,-0.01029538,63,-2.351847533,-0.424749531,0.030316685,-0.05658677,,-180,-1.327093478,0
82713.33333,3.408,-3.271620274,-0.276089486,1.657915505,-0.045001058,,0.217113674,0.195437496,,0.066277326,-0.302506439,-0.083204922,-92,0
171852.2222,179.2,,0.226060026,14.99913649,-0.010023294,-0.186375857,,-0.080824802,0.012859506,0.07993553,-0.147370518,0.087549475,-0.018659738,0
86650,17.92,,-0.191807873,12.71076979,0.00300232,0.610422055,0.66406495,0.162184892,0.019398238,-0.274782595,-0.623056512,0.221216215,0.630409284,0
62232.22222,1.2,9.510183231,-0.068674623,-12.62010665,0.007220318,0.708415024,,0.6449883,-0.172123136,0.29301255,-0.209246183,-644,,0
33342.22222,1.584,0.061991182,-0.129886783,-9.511366595,-0.004167366,0.113464941,0.736816613,-0.018507164,0.033955405,-0.384392324,,-0.364398907,-0.219040186,0
150337.7778,34.8,,0.247915047,18.92570338,0.000315871,-0.025012687,-0.157978895,0.197316681,0.01569671,0.300180386,,,-0.994929819,0
159900,20.84,7.925500217,0.011683396,-6.483964126,-0.032751218,-0.061162971,-0.196955338,0.058476985,-0.024579777,0.010519162,0.341607379,-0.366981733,-0.322158546,0
171783.3333,35.24,40,-0.096977423,-4.845105317,-0.009057636,0.018141467,1.499818036,0.043235579,-490,-0.00247377,0.694442281,,-0.794714544,0
162132.2222,71.52,9.057872097,-0.348805976,6.097310968,0.017531375,0.019157635,49,,-234,0.110348906,-496,,1550,0
129272.2222,36.776,-10.13549365,0.049560731,-10.14689198,0.029932746,0.166883677,0.072162795,0.086850521,,0.403654655,0.110040292,-0.278045502,1.473239057,0
152322.2222,0.616,5.780210428,0.313803288,2.612927992,-0.011756383,0.313016555,-51,0.122513613,-0.079893881,0.308298866,0.368189979,-359,-0.152306966,0
40404.44444,7.872,-1.267147696,0.11088152,-7.666551749,-0.002913423,0.760681265,,0.598341044,0.039920041,-0.313702116,0.585090622,,-0.227421918,0
137084.4444,56.552,-7.935303088,-261,-6.574452472,-0.022109181,0.209585593,0.187662586,0.02442358,-0.040546554,0.254524417,-7.86E-05,-0.152898427,0.66253389,0
41534.44444,208.8,-0.036602165,0.650387489,40.50998845,0.000156774,-0.510158325,0.99640102,,-0.014651741,0.257315107,-0.042437933,-0.165156747,1.117063631,0
78353.33333,0.8,-3.867674268,0.19901234,-20.60576964,-0.028369997,-0.11937522,56,-0.052344944,0.007903662,-0.157870279,-0.52585688,0.029116071,0.681597095,0
172354.4444,3.096,-1.532999429,0.243311729,-3.859696928,0.032770841,49,1.495662557,0.047810749,0.055112087,0.083019535,-0.943804923,-0.346318308,,0
79006.66667,80,-2.771769077,-0.687304715,-10.75919438,0.039910248,0.071646832,0.65621842,-0.015392822,-0.019081222,0.037027006,-0.34817105,-0.13638811,0.128439398,0
147913.3333,4.712,-3.699479702,,-239,-0.025484873,-498,0.086635269,-0.040594998,-0.029820734,-0.141090138,1.085440185,,-0.319592138,0
76531.11111,18.696,-350,-79,-12.27099335,-0.03266534,-0.106591982,0.486723813,-0.039014654,-0.017079366,-0.017514832,0.298934944,-0.159617415,0.646361766,0
7007.777778,11.16,-10.97716427,-0.285139347,-7.689106195,-0.000218591,0.255080381,-0.006106937,-0.039408872,-0.069178172,-0.605940828,-0.023792455,0.281292679,0.229195681,0
155684.4444,56.68,6.957810975,61,17.25939085,0.035821005,-0.15237056,-2,0.117725221,22,0.100623922,,-0.030811819,,0
73171.11111,3.168,-8.073399825,-0.474483572,1.45535028,0.011071201,0.169974721,-1.046172125,0.223375515,0.065149717,-0.022465077,0.308178492,-0.096017347,0.475210622,0
